Style#,Category Name,Collection Name,Wholesale Price,Retail Price,status,Long Description,Metal Type,Diamond Quantity,Diamond Weight,Type,Qty On Hand,Memo Out,Owned,~
BC606,CLASP,,   9600.00,  19200.00,Yes,Platinum Ball Clasp with 72 Diamonds = 6.21 cts,PLAT,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC608,CLASP,,  10100.00,  20200.00,Yes,Platinum Ball Clasp with 72 Diamonds = 6.42 cts and 15.0mm,PLAT,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC609,CLASP,,   6200.00,  12400.00,Yes,Platinum/ 18K WG Ball Clasp with 72 Diamonds = 3.86 cts,PT/18KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC611,CLASP,,   9600.00,  19200.00,Yes,Platinum/ 18K WG Ball Clasp with 72 Diamonds = 6.14 cts,PT/18KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC614,CLASP,,      0.00,      0.00,Yes,Platinum/ 18K WG Ball Clasp with 64 Diamonds = 4.47cts,PT/18KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC624,CLASP,,      0.00,      0.00,Yes,Platinum/ 18K WG Ball Clasp with 40 Diamonds = 3.00 cts,PT/18KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC631,CLASP,,  15100.00,  30200.00,Yes,Platinum/ 18K WG Ball Clasp with 60 Diamonds = 8.49 cts,PT/18KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC642,CLASP,,  11400.00,  22800.00,Yes,Platinum/ 18K WG Ball Clasp with 72 Diamonds = 6.36 cts,PT/18KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
BC644,CLASP,,   8000.00,  16000.00,Yes,18K YG Ball Clasp with 64 Diamonds = 4.59 cts,18KYG,         0,      0.00,WHITE DIAM,         0,         1,         1,~
BC658,CLASP,,  11200.00,  22400.00,Yes,"Platinum and 18K WG Diamond Ball Clasp 15.0mm, 72 Diamonds = 6.42 cts ",PT/18KWG,        72,      6.42,WHITE DIAM,         1,         0,         1,~
BC659,CLASP,,   3600.00,   7200.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 48 Diamonds 1.46 cts,PT/18KWG,        48,      1.46,WHITE DIAM,         1,         0,         1,~
BC660,CLASP,,   3600.00,   7200.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 48 Diamonds 1.46 cts,PT/18KWG,        48,      1.46,WHITE DIAM,         1,         0,         1,~
BC661,CLASP,,   3600.00,   7200.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 48 Diamonds 1.46 cts,PT/18KWG,        48,      1.46,WHITE DIAM,         1,         0,         1,~
BC662,CLASP,,   3600.00,   7200.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 48 Diamonds 1.46 cts,PT/18KWG,        48,      1.46,WHITE DIAM,         1,         0,         1,~
BC663,CLASP,,   6000.00,  12000.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 40 Diamonds 3.01 cts,PT/18KWG,        40,      3.01,WHITE DIAM,         1,         0,         1,~
BC664,CLASP,,   6000.00,  12000.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 40 Diamonds 3.01 cts,PT/18KWG,        40,      3.01,WHITE DIAM,         1,         0,         1,~
BC665,CLASP,,   6000.00,  12000.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 40 Diamonds 3.01 cts,PT/18KWG,        40,      3.01,WHITE DIAM,         1,         0,         1,~
BC666,CLASP,,   6000.00,  12000.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 40 Diamonds 3.01 cts,PT/18KWG,        40,      3.01,WHITE DIAM,         1,         0,         1,~
BC667,CLASP,,   8200.00,  16400.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 64 Diamonds 4.51 cts,PT/18KWG,        64,      4.51,WHITE DIAM,         1,         0,         1,~
BC668,CLASP,,   8200.00,  16400.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 64 Diamonds 4.51 cts,PT/18KWG,        64,      4.51,WHITE DIAM,         1,         0,         1,~
BC669,CLASP,,   8200.00,  16400.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 64 Diamonds 4.51 cts,PT/18KWG,        64,      4.51,WHITE DIAM,         1,         0,         1,~
BC670,CLASP,,   8200.00,  16400.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 64 Diamonds 4.51 cts,PT/18KWG,        64,      4.51,WHITE DIAM,         1,         0,         1,~
BC671,CLASP,,  11400.00,  22800.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 72 Diamonds 6.44 cts,PT/18KWG,        72,      6.44,WHITE DIAM,         1,         0,         1,~
BC672,CLASP,,  16800.00,  33600.00,Yes,Platinum/ 18K WG Screw Pave Ball Clasp with 96 Diamonds 8.63 cts,PT/18KWG,        96,      8.63,WHITE DIAM,         1,         0,         1,~
C0506,CLASP,,   2800.00,   5600.00,Yes,14K WG Clasp with Diamonds = 0.38 cts and Emeralds = 1.48 cts,14KWG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0530,CLASP,,    400.00,    800.00,Yes,14K WG Clasp with Diamonds = 0.40 cts and  2 Akoya Cultured Pearls,14KWG,         0,      0.00,JAP,         1,         0,         1,~
C0531,CLASP,,    300.00,    600.00,Yes,14K WG Clasp with Diamonds = 0.20 cts,14KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0551,CLASP,,    400.00,    800.00,Yes,14K WG Clasp with Sapphires = 0.76 cts,14KWG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0563,CLASP,,    600.00,   1200.00,Yes,14K WG Clasp with Diamonds and Akoya Cultured Pearl,14KWG,         0,      0.00,JAP,         1,         0,         1,~
C0613,CLASP,,    300.00,    600.00,Yes,18K YG Clasp,18KYG,         0,      0.00,,         1,         0,         1,~
C0659,CLASP,,    700.00,   1400.00,Yes,14K WG Clasp with Diamonds = 0.40 cts,14KWG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0662,CLASP,,    100.00,    200.00,Yes,18K YG Clasp,18KYG,         0,      0.00,,         1,         0,         1,~
C0663,CLASP,,    100.00,    200.00,Yes,18K YG Clasp,18KYG,         0,      0.00,,         1,         0,         1,~
C0664,CLASP,,    100.00,    200.00,Yes,18K YG Clasp,18KYG,         0,      0.00,,         1,         0,         1,~
C0665,CLASP,,    100.00,    200.00,Yes,18K YG Clasp,18KYG,         0,      0.00,,         1,         0,         1,~
C0678,CLASP,,    900.00,   1800.00,Yes,18K WG/YG Clasp with 24 Diamonds = 0.57 cts,18KW/YG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0736,CLASP,,    400.00,    800.00,Yes,18K YG Clasp with Diamonds = 0.09 cts,18KYG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0778,CLASP,,   1700.00,   3400.00,Yes,18K YG Clasp with Diamonds = 1.14 cts,18KYG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0799,CLASP,,    600.00,   1200.00,Yes,14K YG Clasp with 6 Sapphires = 0.36 cts,14KYG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0815,CLASP,,    300.00,    600.00,Yes,Platinum Clasp with Sq. Sapphire,PLAT,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0816,CLASP,,    300.00,    600.00,Yes,Platinum Clasp with 1 Sq. Sapphire,PLAT,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0818,CLASP,,    300.00,    600.00,Yes,Platinum Clasp with 3 Rd Diamonds = 0.06 cts,PLAT,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0822,CLASP,,    400.00,    800.00,Yes,Platinum Clasp with Rd Diamonds = 0.06 cts,PLAT,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0823,CLASP,,    400.00,    800.00,Yes,Platinum Clasp with Rd Diamonds = 0.06 cts,PLAT,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0855,CLASP,,   4700.00,   9400.00,Yes,Platinum Clasp with Rd Diamonds = 1.54 cts,PLAT,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0857,CLASP,,    700.00,   1400.00,Yes,18K YG Clasp with Rd Diamonds = 0.50 cts,18KYG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0863,CLASP,,   8000.00,  16000.00,Yes,Platinum/18K YG Clasp with Rd Diamonds = 1.53 cts                                                                                                                                                        and 1 E,PT/18KYG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0874,CLASP,,   5500.00,  11000.00,Yes,Platinum Clasp with Diamonds = 5.04 cts,PLAT,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0880,CLASP,,   7400.00,  14800.00,Yes,18K YG and Platinum with Diamonds = 5.12 cts,PT/18KYG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0884,CLASP,,   6100.00,  12200.00,Yes,18K YG Clasp with Diamonds = 1.49 cts  and 16 Rubies = 2.00 cts,18KYG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0887,CLASP,,  41300.00,  82600.00,Yes,18K YG Clasp with Diamonds = 19.45 cts  and Rubies = 6.00 cts,18KYG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0888,CLASP,,   4700.00,   9400.00,Yes,18K YG Clasp with Brown Halfmoon Diamonds = 2.52 cts,18KYG,         0,      0.00,FANCY DIAM,         1,         0,         1,~
C0889,CLASP,,   4600.00,   9200.00,Yes,18K YG and Platinum Clasp with 12 Rd White Diamonds = 1.57 cts and 1 Brown Diamonds = 1.34 cts,PT/18KYG,         0,      0.00,FANCY DIAM,         1,         0,         1,~
C0940,CLASP,,  40200.00,  80400.00,Yes,Platinum Clasp with Diamonds = 7.15 cts and 1 Oval Sapphire = 15.01 cts,PLAT,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0942,CLASP,,  15800.00,  31600.00,Yes,18K YG Clasp with Diamonds = 5.40 cts,18KYG,         0,      0.00,WHITE DIAM,         1,         0,         1,~
C0949,CLASP,,   3100.00,   6200.00,Yes,18K YG Clasp with Diamonds = 1.00 cts and 1 South Sea Cultured Pearl 13.7 - 13.6mm,18KYG,         0,      0.00,SSP,         1,         0,         1,~
C0973,CLASP,,   8500.00,  17000.00,Yes,18K YG Clasp with Bg. Rubies = 14.86 cts,18KYG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0976,CLASP,,   4100.00,   8200.00,Yes,18K WG Clasp with Diamonds = 1.60 cts  and 2 Oval Sapphires = 2.01 cts,18KWG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0977,CLASP,,   3300.00,   6600.00,Yes,18K WG Clasp with Diamonds = 1.40 cts  and 1 Oval Sapphire = 0.75 cts,18KYG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
C0988,CLASP,,   3300.00,   6600.00,Yes,18K WG Clasp with Diamonds = 1.25 cts  and 1 Oval Sapphire = 1.16 cts,18KWG,         0,      0.00,RUB/EM/SAP,         1,         0,         1,~
